date	retweet	url	text
Fri Apr 10 16:23:03 +0000 2020	False	https://www.aspergillus.org.uk/slides/siderophores-and-fungal-pathogenesis	"Slide presentation: ""Siderophores and fungal pathogenesis""  https://t.co/FSm0pqs2X9"
Fri Apr 10 16:22:16 +0000 2020	False	https://doi.org/10.1016/j.bbrc.2020.03.162	"Aerobactin and rhizoferrin, ""stealth siderophores"" that escape sequestration by mammalian protein siderocalin, are bound by cationic human host-defense peptide LL-37.  https://t.co/B0ZByV18w9"
Fri Apr 10 16:18:02 +0000 2020	False	https://doi.org/10.1111/mmi.14509	"""Vibrio fischeri siderophore production drives competitive exclusion during dual‐species growth"" https://t.co/RWCCXYbwC5"
Tue Mar 31 16:51:59 +0000 2020	False	https://www.frontiersin.org/articles/10.3389/fchem.2020.00197/	"""Potashchelins, a Suite of Lipid Siderophores Bearing Both L-threo and L-erythro Beta-Hydroxyaspartic Acids, Acquired From the Potash-Salt-Ore-Derived Extremophile Halomonas sp. MG34""  https://t.co/68kID9DXHO"
Tue Mar 31 16:49:24 +0000 2020	False	https://www.biorxiv.org/content/10.1101/2020.03.19.999193v1	"Preprint: ""From iron to antibiotics: Identification of conserved bacterial-fungal interactions across diverse partners""  https://t.co/PCqF6Rmh9l"
Tue Mar 31 16:46:06 +0000 2020	False	https://www.mdpi.com/2079-6382/9/4/144	"""The Iron-chelator, N,N’-bis (2-hydroxybenzyl) Ethylenediamine-N,N’-diacetic acid is an Effective Colistin Adjunct against Clinical Strains of Biofilm-Dwelling Pseudomonas aeruginosa""  https://t.co/dbOliLKrTh"
Tue Mar 31 16:43:15 +0000 2020	False	https://pubs.acs.org/doi/abs/10.1021/acs.orglett.0c00790	"""Total Syntheses of Fimsbactin A and B and Their Stereoisomers to Probe the Stereoselectivity of the Fimsbactin Uptake Machinery in Acinetobacter baumannii""  https://t.co/h1H5RXQAq8"
Tue Mar 31 16:42:12 +0000 2020	False	https://academic.oup.com/trstmh/advance-article-abstract/doi/10.1093/trstmh/trz136/5810320	"""The Pseudomonas aeruginosa product pyochelin interferes with Trypanosoma cruzi infection and multiplication in vitro""  https://t.co/RXd0wuzSWm"
Tue Mar 31 15:54:00 +0000 2020	False	https://www.frontiersin.org/articles/10.3389/fmars.2020.00045/	"""Investigation of Siderophore-Promoted and Reductive Dissolution of Dust in Marine Microenvironments Such as Trichodesmium Colonies""  https://t.co/4Qb7ISO7m2"
Tue Mar 31 15:36:00 +0000 2020	False	https://www.mdpi.com/1422-0067/21/6/2198	"""Pyoverdine-Mediated Killing of Caenorhabditis elegans by Pseudomonas syringae MB03 and the Role of Iron in Its Pathogenicity.""  https://t.co/eMpHBHktyj"
Tue Mar 31 15:01:00 +0000 2020	False	https://www.biorxiv.org/content/10.1101/2020.03.20.000083v1	"Preprint: ""Siderophores provoke extracellular superoxide production by carbon-starving Arthrobacter strains when carbon sources recover""  https://t.co/NO26AwzjgH"
Tue Mar 31 14:55:00 +0000 2020	False	https://pubmed.ncbi.nlm.nih.gov/31846315/	"""Linking Isotope Exchange With Fe(II)-Catalyzed Dissolution of Iron(hydr)oxides in the Presence of the Bacterial Siderophore Desferrioxamine-B""  https://t.co/YbbFnjfuYW"
Tue Mar 31 14:44:00 +0000 2020	False	https://www.cell.com/iscience/fulltext/S2589-0042(20)30200-5	"""Flux balance analysis for media optimization and genetic targets to improve heterologous siderophore production""  https://t.co/PSunbddvYx"
Tue Mar 31 14:43:00 +0000 2020	False	https://www.biorxiv.org/content/10.1101/2020.03.26.009134v1	"Preprint: ""Burkholderia pseudomallei clinical isolates are highly susceptible in vitro to cefiderocol, a novel siderophore cephalosporin""  https://t.co/RjMO0wOwmF"
Tue Mar 31 14:38:00 +0000 2020	False	https://www.mdpi.com/1422-0067/21/6/2145	"Review: ""Iron Metabolism at the Interface between Host and Pathogen: From Nutritional Immunity to Antibacterial Development""  https://t.co/XKGRIkJJ8t"
Tue Mar 31 13:57:00 +0000 2020	False	https://pubmed.ncbi.nlm.nih.gov/32160686/	"""Siderophore Production by Rhizosphere Biological Control Bacteria Brevibacillus brevis GZDF3 of Pinellia ternata and Its Antifungal Effects on Candida albicans""  https://t.co/l4DoVmZgXN"
Tue Mar 31 13:54:00 +0000 2020	False	https://news-oceanacidification-icc.org/2020/03/18/evaluation-of-heterotrophic-bacteria-associated-with-healthy-and-bleached-corals-of-gulf-of-kutch-gujarat-india-for-siderophore-production-and-their-response-to-climate-change-factors/	"""Evaluation of heterotrophic bacteria associated with healthy and bleached corals of Gulf of Kutch, Gujarat, India for siderophore production and their response to climate change factors""  https://t.co/dSc6as4btI"
Tue Mar 31 00:40:10 +0000 2020	True	https://twitter.com/seegerlab/status/1244786529873956864	"RT @seegerlab: 📢Our Nature paper in collaboration with @LabPiel is out now: ""The ABC exporter IrtAB imports and reduces mycobacterial sider…"
Tue Mar 31 00:30:50 +0000 2020	True	https://twitter.com/ACSCentSci/status/1244784181445406720	RT @ACSCentSci: Grab ‘n go: siderophore-binding proteins provide pathogens a quick fix to satisfy their hunger for iron!  Read #FirstRxns h…
Wed Mar 18 14:28:38 +0000 2020	False	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7049313/	@DominikWeiss8 Here's a new link; thanks for the heads up!  https://t.co/irxxQPq97R
Tue Mar 10 18:56:40 +0000 2020	False	https://www.nature.com/articles/s41429-020-0292-7	Three novel coprogen-type siderophores, clonocoprogens A, B, and C, were isolated from the Okinawan fungus Clonostachys compactiuscula. They showed moderate antimalarial activity.  https://t.co/05b0VttR8O
Tue Mar 10 18:53:26 +0000 2020	False	https://pubmed.ncbi.nlm.nih.gov/32148673-zinc-solubilization-characteristics-of-efficient-siderophore-producing-soil-bacteria/	Pseudomonas japonica isolates from slightly alkaline soil showed high levels of siderophore production in response to either iron or zinc starvation.  The strains actively solubilized zinc and promoted the growth of corn plants.  https://t.co/C8ee7mz7fm
Tue Mar 10 18:48:58 +0000 2020	True	https://twitter.com/G__Fischer/status/1237450389521223680	RT @G__Fischer: A large numbers of HGTs contributing to fructose transport, alcoholic fermentation and siderophore in fructophilic yeasts h…
Tue Mar 10 18:47:27 +0000 2020	False	https://www.sciencedirect.com/science/article/abs/pii/S0020169319320420#f0040	C-NONOate (diazeniumdiolate) was recently identified as a coordinating group in siderophores. The X-ray structure of the first known monodentate C-NONOate complex was solved. Protonation of this Ru-NONOate porphyrin complex results in N2O formation.  https://t.co/gH56nZwvP3
Mon Mar 09 13:51:47 +0000 2020	False	https://www.microbiologyresearch.org/content/journal/acmi/10.1099/acmi.fis2019.po0008	"Meeting Report: ""In-vitro activity of cefiderocol against multidrug-resistant Enterobacterales, Pseudomonas aeruginosa and Acinetobacter baumannii isolates from the UK""  https://t.co/XAHf37VKrF"
Mon Mar 09 13:51:28 +0000 2020	False	https://www.biorxiv.org/content/10.1101/2020.02.28.970632v1	"Preprint: ""Efficient rational modification of non-ribosomal peptides [pyoverdines] by adenylation domain substitution""  Contrary to the existing dogma, NRPS condensation domains may not play a role in substrate recognition.  https://t.co/G1bGZLJDvM"
Fri Mar 06 21:33:31 +0000 2020	False	https://www.biorxiv.org/content/10.1101/2020.03.04.977660v1	"Preprint: ""Novel Functional metabolites that affect biofilm formation are regulated by bioavailable iron with siderophore-dependent pathway""  https://t.co/eDTbEzfvqw"
Mon Mar 02 15:48:42 +0000 2020	False	https://www.jbc.org/content/early/2020/02/25/jbc.RA119.011850.abstract	FepA-mediated ferric enterobactin transport is mechanistically undetermined. The introduction of Cys pairs to constrain movement indicates that the N-terminal plug rearranges during FeEnt transport and does not pull out of the channel as a rigid body.  https://t.co/U9JP1OwBBi
Mon Mar 02 15:30:56 +0000 2020	False	https://www.nature.com/articles/s41598-020-60468-7	The citrus fungal pathogen Alternaria Alternata uses two siderophore systems. Only coprogen is required for growth on iron-limited medium. Only ferricrocin deletion caused reduced pathogenicity on tomato.  https://t.co/BDAkk1AIVU
Thu Feb 27 15:38:05 +0000 2020	True	https://twitter.com/RolfsMicrobes/status/1233053699204730880	RT @RolfsMicrobes: New preprint from my lab: - Siderophores can be shared between unrelated species - It is beneficial to do so - But inter…
Tue Feb 25 22:29:24 +0000 2020	False	https://link.springer.com/article/10.1007/s10123-020-00122-4	The plant growth promoting fungus Trichoderma asperellum Q1 promotes growth of Arabidopsis thaliana in iron-limited medium.  The fungal siderophores increase IAA content in Arabidopsis roots.  https://t.co/GLBc1Rce64
Tue Feb 25 16:35:42 +0000 2020	False	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008337	A comprehensive analysis of Mycobacterium tuberculosis revealed 165 genes involved in iron utilization from mycobactins, carboxymycobactins, heme, and hemoglobin.  https://t.co/zggC3G85jS
Tue Feb 25 16:31:32 +0000 2020	False	https://aac.asm.org/content/early/2020/02/11/AAC.01955-19.abstract	Cefiderocol inhibited 97.5% of 478 Gram-negative isolates from cancer patients at ≤ 4 mg/L and was associated with the lowest levels of resistance among comparators.  https://t.co/EE6RyvDKID
Tue Feb 25 16:27:45 +0000 2020	False	https://link.springer.com/article/10.1007/s40121-020-00286-6	"Review: ""Cefiderocol: A Novel Agent for the Management of Multidrug-Resistant Gram-Negative Organisms""  https://t.co/0g3nMDkMNW"
Mon Feb 24 20:37:43 +0000 2020	False	https://jb.asm.org/content/early/2020/02/11/JB.00014-20.abstract	Staphylopine-mediated zinc import is required for Staphylococcus aureus infection.  A buildup of intracellular staphylopine is cytotoxic; however, the toxicity appears to not be strictly due to the intracellular chelation of metals.  https://t.co/SlV6OYElSF
Tue Feb 18 21:22:32 +0000 2020	False	https://doi.org/10.1016/j.chom.2020.01.010	During colitis, the gut commensal bacterium Bacteroides thetaiotaomicron grows under iron-limiting conditions by importing the xenosiderophores enterobactin and salmochelin produced by pathogenic enterobacteria.  https://t.co/dGPGO5F1CU
Wed Feb 12 14:56:39 +0000 2020	False	https://openscholarship.wustl.edu/art_sci_etds/2014/	PhD Dissertation: Sideromycin Pathway Elucidation: Insights into Salmycin Biosynthesis, Transport Paradigms, and Drug Release  https://t.co/OCWA3Pz6J0
Wed Feb 12 14:56:01 +0000 2020	False	https://www.liebertpub.com/doi/abs/10.1089/mdr.2019.0298	The activity of cefiderocol was examined against Enterobacterales, Pseudomonas aeruginosa, and Acinetobacter baumanni. MICs were correlated with resistance mechanisms. Authors recommend continued development of cefiderocol as a theraputic agent.  https://t.co/kuD4wz1qnO
Wed Feb 12 14:51:56 +0000 2020	False	https://aac.asm.org/content/early/2020/01/28/AAC.00059-20.long	"Case Commentary: the Need for Cefiderocol Is Clear, but Are the Supporting Clinical Data?  ""Taken together, clinicians must balance a clear need for cefiderocol in clinical practice with the uncertainties that have stemmed from the available data.""  https://t.co/6PsESHzexg"
Mon Feb 10 19:47:16 +0000 2020	False	https://www.sciencedirect.com/science/article/abs/pii/S0732889319311551	The siderophore-antibiotic conjugate cefiderocol (Fetroja) was tested in vitro against Gram-negative bacilli.  All 800 ICU clinical isolates were susceptible, including multidrug resistant strains of P. aeruginosa, S. maltophilia, and A. baumannii.  https://t.co/gwYXzStVtt
Mon Feb 10 19:43:10 +0000 2020	False	https://aquila.usm.edu/honors_theses/688/	Honors thesis: Towards the Synthesis of an Artificial Fluorescent Siderophore  https://t.co/5rbJAAbSDM
Thu Feb 06 21:12:56 +0000 2020	False	https://advances.sciencemag.org/content/6/6/eaay7997	Structures have been determined for the yersiniabactin ABC importer YbtPQ of uropathogenic E. coli. Surprisingly, YbtPQ adopts the fold of type IV ABC exporters, not any known ABC importer.   https://t.co/X8vlQ3zoPI
Thu Feb 06 16:09:53 +0000 2020	False	https://www.mcponline.org/content/early/2020/02/05/mcp.RA119.001829	Pseudomonas aeruginosa shows phenotypic plasticity in the presence of xenosiderophores.  Catechol siderophores induced the greatest transporter expression. The biosyntheses of native pyochelin and pyoverdine (to a lesser extent) are downregulated.  https://t.co/3veDpJGohK
Thu Feb 06 16:03:36 +0000 2020	False	https://onlinelibrary.wiley.com/doi/10.1002/evl3.158	A mixture of theory and experiments in Pseudomonas aeruginosa suggest cooperators (pyoverdine producers) have a disproportionate advantage over cheaters when resources are spatially heterogeneous.   https://t.co/o2oEKuCqvT
Wed Feb 05 17:32:32 +0000 2020	False	https://aem.asm.org/content/early/2020/01/27/AEM.00030-20	In Shewanella oneidensis, siderophore precursors cadaverine and putrescine are produced by promiscuous decarboxylases. Under low-iron conditions, siderophore production is controlled by regulating the substrate pool.  https://t.co/Wypz6bTFUh
Wed Feb 05 17:13:34 +0000 2020	False	https://pubs.acs.org/doi/abs/10.1021/acs.orglett.9b04490	Fulvivirga sp. W222 produces fulvivirgamides, a suite of amine-acylated desferrioxamine analogs. The novel acyltransferase FulF acylates desferroxamine G1, as determined by heterologous expression and feeding experiments.  https://t.co/PsIXY6NnD1
Wed Feb 05 17:06:41 +0000 2020	False	https://www.sciencedirect.com/science/article/abs/pii/S1049964419305924	Review: Microbial siderophore- a boon to agricultural sciences  https://t.co/BxogaVT8Qn
Wed Feb 05 17:06:21 +0000 2020	False	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0067426	In Aspergillus fumigatus, the siderophore precursor ornithine can be produced in the mitochondria or the cytosol; the former was found to predominate.   https://t.co/UV3pUJFF0L
Wed Feb 05 16:53:34 +0000 2020	False	https://sfamjournals.onlinelibrary.wiley.com/doi/10.1111/1462-2920.14937	Review: An overview of siderophore biosynthesis among fluorescent Pseudomonads and new insights into their complex cellular organization  https://t.co/JdGaHLnedQ
Mon Feb 03 16:38:34 +0000 2020	False	https://doi.org/10.1111/JAM.14595	Review: Iron uptake mechanisms as key virulence factors in bacterial fish pathogens  https://t.co/29hRfSeAbf
Mon Feb 03 16:33:37 +0000 2020	False	https://www.nature.com/articles/s41396-020-0594-6	Myxochelin-induced iron limitation triggers antibiotic biosynthesis in Streptomyces coelicolor during coculture with Myxococcus xanthus.   https://t.co/xjYeiUlsY6
Mon Feb 03 16:28:30 +0000 2020	False	https://www.biorxiv.org/content/10.1101/2020.01.31.929752v1	Preprint: The ECF sigma factor PvdS [of the pyoverdine locus] regulates the type I-F CRISPR-Cas system in Pseudomonas aeruginosa.  https://t.co/byHh4wcHWH
Thu Jan 30 17:21:38 +0000 2020	False	https://doi.org/10.3389/fpls.2019.01657	A LysR-type transcriptional regulator in soybean pathogen Xanthomonas axonopodis Pv. glycines is involved in siderophore excretion, virulence, biofilm production, motility, and other processes.  https://t.co/xRcj3Ts6K1
Thu Jan 30 16:13:03 +0000 2020	False	https://apsjournals.apsnet.org/doi/abs/10.1094/MPMI-11-19-0315-R	A nascent polypeptide-associated complex α subunit in the fungus Alternaria alternata regulates siderophore biosynthesis, oxidative stress response, and virulence.  https://t.co/YW6rSBrN7v
Thu Jan 30 16:09:23 +0000 2020	False	https://pubs.acs.org/doi/full/10.1021/acs.inorgchem.9b03393	Octadentate siderophore analog 3,4,3-LI(1,2-HOPO) promotes the growth of gold nanoparticles, acting as both reducing and stabilizing agent. A new colorimetric assay for selective quantification of lanthanides was developed.  https://t.co/MpxmSlij2A
Wed Jan 29 16:22:08 +0000 2020	False	https://www.mdpi.com/2218-273X/10/2/168	The gallium-68 complex of  diacetylfusarinine C conjugated to fluorescent dyes allows for the hybrid imaging of Aspergillus fumigatus pulmonary infection by PET/CT and fluorescence microscopy.  https://t.co/duLRO9oRJm
Tue Jan 28 15:48:34 +0000 2020	False	https://onlinelibrary.wiley.com/doi/abs/10.1111/cmi.13163	Mycobacterium marinum, a model organism for the causative agent of tuberculosis, produces both mycobactin and carboxymycobactin. Only the latter siderophore promotes growth during phagocyte infection.  https://t.co/a8EhvOjMxu
Tue Jan 28 15:45:05 +0000 2020	False	https://www.sciencedirect.com/science/article/pii/S1286457920300071	The glucosylated siderophore salmochelin forms a synergistic triad with microcin and colibactin in uropathogenic E. coli strains.  They may not be a virulence factor per se, but promote colonization in the urinary tract.  https://t.co/wD3DjtgPKw
Wed Jan 15 15:37:02 +0000 2020	True	https://twitter.com/RolfsMicrobes/status/1217470756877041669	RT @RolfsMicrobes: New review paper out: we hope this piece will be useful for a wide audience - Bacterial siderophores in community and ho…
Wed Jan 15 15:32:45 +0000 2020	True	https://twitter.com/mgotsbacher/status/1217469679138004992	RT @mgotsbacher: Nice closure to the year - first co-corresponding paper, and latest first author paper, just accepted in ChemBioChem!  Azi…
Wed Jan 15 15:14:05 +0000 2020	False	https://www.sciencedirect.com/science/article/pii/S0022098119302321	Siderophore production by bacteria in mangrove sediment was not suppressed by warmer temperatures or acidification.  https://t.co/XG2VcWSzx4 https://t.co/mIKgdVJCY7
Wed Jan 15 15:02:00 +0000 2020	True	https://twitter.com/YuKyoungOh1/status/1217461938000580615	RT @YuKyoungOh1: A Microbial Siderophore-Inspired Self-Gelling Hydrogel for Noninvasive Anticancer Phototherapy https://t.co/zIVxlL7LMC
Wed Jan 15 15:01:37 +0000 2020	True	https://twitter.com/JDBiswakarma/status/1217461845176356864	RT @JDBiswakarma: Thanks to Austrian Science Fund @FWFOpenAccess ; Our latest paper, Linking Isotope Exchange with Fe(II)-Catalyzed Dissolu…
Wed Jan 15 15:00:53 +0000 2020	True	https://twitter.com/DrJPHenderson/status/1217461659708510208	RT @DrJPHenderson: New from the lab: keeping drug resistant enterobacteria at bay - human siderocalin binds enterobactin as an intact sider…
Tue Jan 14 18:47:42 +0000 2020	False	https://pubs.acs.org/doi/full/10.1021/acs.inorgchem.9b03583	Editorial: Innovative f-Element Chelating Strategies  https://t.co/eROmlwCcSh
Tue Jan 14 18:37:32 +0000 2020	False	https://doi.org/10.1017/S0033583519000155	In cellulo FRET-FLIM and single molecule tracking of the #pyoverdine biosynthetic enzymes in #Pseudomonas aeruginosa reveal that PvdA physically interacts with the NRPSs PvdJILD in a strongly-organized multi-enzymatic complex.  https://t.co/FwiPy6gm39
Tue Jan 14 18:25:25 +0000 2020	False	https://www.sciencedirect.com/science/article/pii/S0141813019379917?via%3Dihub	The crystal structure of the PvdP tyrosinase of #pyoverdine biosynthesis bound to the non-competitive inhibitor phenylthiourea reveals a novel target for #antibiotics that interfere with #siderophore biosynthesis in #Pseudomonas aeruginosa.  https://t.co/7Xw9jn6HFL
Tue Jan 14 18:19:39 +0000 2020	False	https://onlinelibrary.wiley.com/doi/abs/10.1002/chem.201905695	The oxidation state and reduction kinetics of #neptunium cations in solution can be controlled by the choice of #siderophore analogue chelating ligands.  https://t.co/wiUW9QwRiO
Tue Jan 14 18:15:05 +0000 2020	False	https://www.nature.com/articles/s41598-019-56913-x	A large FpvGHJCF complex of inner-membrane and periplasmic proteins likely plays a role in #pyoverdine acquisition in #Pseudomonas aeruginosa. FpvF is also involved in apo-pyoverdine recycling.  https://t.co/orCXHH4izu
Tue Sep 24 14:41:51 +0000 2019	False	https://pubs.rsc.org/en/content/articlehtml/2019/mt/c9mt00199a	"Knowledge of the ""ironome"" of #Saccharomyces cerevisiae has been incorporated into a mesoscale mechanistic model that describes the import, trafficking, metallation, and regulation of iron within growing yeast cells.  https://t.co/lhciIaFQfn"
Wed Sep 18 14:56:10 +0000 2019	False	https://www.pnas.org/content/early/2019/09/11/1903161116	Genomic analysis of β-hydroxylases reveals the origin of β-OHAsp stereoisomers in siderophores. A new member of the condensation domain superfamily was also identified. (This one's mine 😁)  https://t.co/7PJVDZhIMm
Tue Sep 17 14:52:58 +0000 2019	False	https://aiche.onlinelibrary.wiley.com/doi/abs/10.1002/btpr.2907	#Pyoverdine-#FeNP conjugates show antibacterial action against multidrug-resistant #Pseudomonas aeruginosa and some other gram negative bacteria.      https://t.co/qNkaj9ioXi
Tue Sep 17 14:11:47 +0000 2019	False	https://www.sciencedirect.com/science/article/pii/S1226845319300363	The #siderophore N,N’,N’’-triacetylfusarinine C is a key virulence factor of the fungus Ilyonectria, which causes root rot disease in American #ginseng.  https://t.co/IekyjuxmPZ
Mon Sep 16 16:14:54 +0000 2019	False	https://onlinelibrary.wiley.com/doi/abs/10.1111/apm.12992	Acinetobactin receptor BauA and baumannoferrin receptor BfnH induce robust antibody responses in mice.  https://t.co/cpOOwJFHSZ
Mon Sep 16 15:11:50 +0000 2019	False	https://elifesciences.org/articles/48528	The crystal structure of FoxA from #Pseudomonas aeruginosa in complex with both desferrioxamine and TonB provides insights into #siderophore uptake.  https://t.co/RSbbe3eSKh
Mon Sep 16 15:00:39 +0000 2019	False	https://pubs.acs.org/doi/abs/10.1021/acs.orglett.9b02861	Coprinoferrin is a new #siderophore from the model #mushroom Coprinopsis cinerea.  A knockout mutant had stunted growth and no fruiting body formation.  https://t.co/3v8BOaCBMc
Thu Sep 12 15:00:13 +0000 2019	False	https://www.mdpi.com/1420-3049/24/18/3314	(Review) Siderophore–Antibiotic Conjugate Design: New Drugs for Bad Bugs?  https://t.co/dBk5ZrIG2m
Wed Sep 11 16:11:49 +0000 2019	False	https://link.springer.com/chapter/10.1007/978-3-030-23261-0_7	(Book chapter) Methanobactin: A Novel Copper-Binding Compound Produced by Methanotrophs  https://t.co/4XRfiwKfkN
Wed Sep 11 16:03:17 +0000 2019	False	https://pubs.acs.org/doi/10.1021/acs.jnatprod.9b00545	Acremonpeptides A–D are new #hydroxamate #siderophores from marine fungus Acremonium persicinum SCSIO 115.  Acremonpeptide was also isolated as the Al(III) complex. The compounds show moderate #antiviral activity.  https://t.co/J2AHEkRZie
Tue Sep 10 17:17:15 +0000 2019	False	https://pubs.acs.org/doi/full/10.1021/acs.orglett.9b02159	Two new members of the madurastatin family of #siderophores are reported from an Actinomadura sp.  Madurastatin D1 and D2 both contain an unusual 4-imidazolidinone ring. The biosynthetic gene cluster was found by sequencing the strain.  https://t.co/VVZDfeexPc
Tue Sep 10 17:13:39 +0000 2019	False	https://www.sciencedirect.com/science/article/pii/S1874390019303878	The streamlined syntheses of (R,R) rhizoferrin, (S,S) rhizoferrin, and (R,S,R) staphyloferrin A are reported.  https://t.co/kpCNliutz5
Mon Sep 09 17:33:37 +0000 2019	False	https://www.nature.com/articles/s41429-019-0217-5	Ascamycin-producing strain #Streptomyces sp. 80H647 also produces nocardamin glucuronide.  This #desferrioxamine derivative is the first reported #siderophore glucuronide.  https://t.co/zSUJIsEKXz
Mon Sep 09 17:06:58 +0000 2019	False	https://www.mdpi.com/2076-2607/7/9/313	Fish pathogen #Vibrio ordalii produces piscibactin under low iron conditions, as predicted by genome mining. #Siderophore biosynthesis and transport proteins were identified in V. ordalii membrane fractions.   https://t.co/WpdzbVlOAp
Tue Sep 03 15:45:24 +0000 2019	False	https://www.sciencedirect.com/science/article/pii/S0223523419307494	Review: An overview of recent progress in siderophore-antibiotic conjugates  https://t.co/gxuwYX203R
Tue Sep 03 15:41:32 +0000 2019	False	https://europepmc.org/abstract/med/31413254	New structural data of the enterobactin receptor PfeA of #Pseudomonas aeruginosa support a two-site uptake model, where recognition occurs distant from the pore.  https://t.co/8drmVY7SAS
Tue Sep 03 14:36:15 +0000 2019	False	https://www.sciencedirect.com/science/article/abs/pii/S1931312819303543	C. elegans development is delayed on a diet of E. coli that cannot import #enterobactin.  Adding iron or antioxidants rescued development, suggesting that low bacterial iron results in high bacterial ROS, causing oxidative stress in C. elegans.  https://t.co/CVkYfxKbLP
Tue Sep 03 14:26:03 +0000 2019	False	https://jb.asm.org/content/early/2019/08/20/JB.00454-19.abstract	Arginine biosynthesis forms a metabolic link between #siderophore production and oxidative stress in #Pseudomonas putida.  https://t.co/uYuZe5iakF
Tue Sep 03 14:19:22 +0000 2019	False	https://www.sciencedirect.com/science/article/pii/S0006291X19316080	The crystal structure of the #siderophore interacting protein (SIP) from #Aeromonas hydrophila is reported in complex with the cofactor FAD.  A putative active site was identified.  https://t.co/LAKafoa9UK
Thu Jun 30 07:30:37 +0000 2022	False	https://link.springer.com/article/10.1007/s00284-022-02922-5	Isolation, Identification, and Characterization of an Efficient Siderophore Producing Bacterium From Heavy Metal Contaminated Soil  https://t.co/LN5ozRnPEw
Thu Jun 30 07:18:22 +0000 2022	False	https://www.sciencedirect.com/science/article/pii/S0021925822006433	PvdM of fluorescent pseudomonads is required for the oxidation of ferribactin by PvdP in periplasmic pyoverdine maturation  https://t.co/zSxBagKuPl
Wed Jun 29 06:01:00 +0000 2022	False	https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3001679	Systematic identification of molecular mediators of interspecies sensing in a community of 2 frequently coinfecting bacterial pathogens  https://t.co/NqHE7wDa5b
Wed Jun 29 05:54:00 +0000 2022	False	https://www.nature.com/articles/s41598-022-14515-0	Secretion of the siderophore rhizoferrin is regulated by the cAMP-PKA pathway and is involved in the virulence of Mucor lusitanicus  https://t.co/IKYRVDSRXD
Tue Jun 28 05:18:03 +0000 2022	False	https://chemrxiv.org/engage/chemrxiv/article-details/62b461990bbbc1036172bf55	Trojan Horse siderophore conjugates induce P. aeruginosa suicide and qualify the TonB protein as a novel antibiotic target [working paper]  https://t.co/gSPhAU9eBK
Tue Jun 28 05:17:06 +0000 2022	False	https://sfamjournals.onlinelibrary.wiley.com/doi/full/10.1111/1751-7915.14099	Engineering siderophore production in Pseudomonas to improve asbestos weathering  https://t.co/BS9bOxhCBB
Mon Jun 27 09:37:15 +0000 2022	True	https://twitter.com/dr_agoglesby/status/1541354966555705345	RT @dr_agoglesby: New preprint from @RhishitaC!! Pseudomonas aeruginosa mediates PqsA-dependent iron regulation of the RsmY and RsmZ sRNAs…
Mon Jun 27 07:00:42 +0000 2022	False	https://www.biorxiv.org/content/10.1101/2022.06.26.497478v1	sRNA-controlled iron sparing response in Staphylococci [preprint]  https://t.co/nUa7bM7FSs
Thu Jun 23 06:13:50 +0000 2022	False	https://www.mdpi.com/1420-3049/27/13/4010	The Purified Siderophore from Streptomyces tricolor HM10 Accelerates Recovery from Iron-Deficiency-Induced Anemia in Rats  https://t.co/ylmjtZ28FQ
Thu Jun 23 06:12:16 +0000 2022	False	https://doi.org/10.1039/D2OB00942K	Degradation of mirubactin to multiple siderophores with varying Fe(iii) chelation properties  https://t.co/iNQ3uvAdkH
Tue Jun 21 13:28:10 +0000 2022	False	https://www.jbc.org/article/S0021-9258(22)00608-1/fulltext	An acyl-adenylate mimic reveals the structural basis for substrate recognition by the iterative siderophore synthetase DesD  https://t.co/cOu0KOiDYM https://t.co/k2EX7j5B92
Tue Jun 21 05:47:31 +0000 2022	False	https://journals.asm.org/doi/abs/10.1128/spectrum.01121-22	Synergistic Antifungal Effect of a Combination of Iron Deficiency and Calcium Supplementation  https://t.co/rwlJH5yRko
Tue Jun 21 05:29:07 +0000 2022	False	https://link.springer.com/article/10.1186/s13568-022-01421-x	Characterization of siderophores from Escherichia coli strains through genome mining tools: an antiSMASH study  https://t.co/EGbJD7ntpM
Mon Jun 20 09:12:00 +0000 2022	False	https://www.frontiersin.org/articles/10.3389/fonc.2022.867271/full	Understanding the Potential and Risk of Bacterial Siderophores in Cancer  https://t.co/pJAMLrs4oE
Mon Jun 20 06:19:22 +0000 2022	False	https://academic.oup.com/femsle/advance-article/doi/10.1093/femsle/fnac047/6608281	Conditional growth defect of Bordetella pertussis and Bordetella bronchiseptica ferric uptake regulator (fur) mutants  https://t.co/pDj1RPzjT4
Mon Jun 20 06:19:00 +0000 2022	False	https://www.sciencedirect.com/science/article/pii/S1286457922000879	Discovery of chromene compounds as inhibitors of PvdQ acylase of Pseudomonas aeruginosa  https://t.co/J7214rEh7m
Sat Jun 18 08:20:37 +0000 2022	True	https://twitter.com/ZachReitzPhD/status/1537795174293708800	Biosynthesis of Glidomides and Elucidation of Different Mechanisms for Formation of β-OH Amino Acid Building Blocks https://t.co/nvdIkBCBoy
Thu Jun 16 05:43:00 +0000 2022	False	https://link.springer.com/article/10.1007/s00253-022-11995-y	Perspective on the biotechnological production of bacterial siderophores and their use  https://t.co/9RRSRuxkm4
